110   J1745+1017   bgc+13     0.0026521296710897       4  bgc+13     2.729E-21         15  bgc+13     2.19e-21
111   J1748-2021B  frb+08     0.016760127219257        5  frb+08     -3.2913E-19       17  frb+08     *
112   J1748-2021D  frb+08     0.013495820403909        3  frb+08     5.8677E-19        17  frb+08     *
113   J1748-2021F  frb+08     0.003793629114948        3  frb+08     -1.055E-20        19  frb+08     *
114   B1744-24A    lmd+90     0.01156314838986         3  lmbm00     -3.40E-20          4  lmbm00     *
115   J1750-3703A  dpm+01a    0.1116008373133          4  frb+08     5.661E-18          8  frb+08     *
116   J1750-3703B  frb+08     0.006074542086503        6  frb+08     1.92E-20           5  frb+08     *
117   J1751-2857   sfl+05     0.0039148731963690       6  sfl+05     1.126e-20          4  sfl+05     *
118   J1753-2240   kkl+09     0.0951378086771          7  kkl+09     0.00097E-15       12  kkl+09     *
119   J1755-3716   nbb+14     0.01278606928999        10  nbb+14     3.1E-20            4  nbb+14     *
120   J1756-2251   fsk+04     0.0284615890259983       5  fsk+14     1.017502E-18       3  fsk+14     1.02e-18
121   J1757-5322   eb01       0.008869961227277        4  eb01b      2.63E-20           4  eb01b      *
122   J1801-0857B  lrfs11     0.02896158773099         3  lrfs11     2.1910E-18         5  lrfs11     *
123   J1801-3210   kjv+10     0.007453584373467        3  nbb+14     -4.4E-23          39  nbb+14     -1.71e-20
124   J1802-2124   fsk+04     0.0126475935865227       4  fsk+10     7.256E-20          3  fsk+10     7.01e-20
125   B1800-27     jlm+92     0.334415426505           3  hlk+04     1.7113E-17        13  hlk+04     *
126   B1802-07     dbl+93     0.02310085528430         3  hlk+04     4.671E-19          3  hlk+04     *
127   J1804-2717   llb+96     0.009343030685703        7  hlk+04     4.089E-20          8  hlk+04     *
128   J1807-2459A  rgh+01     0.003059448798020229    30  lfrj12     -4.3352E-21       26  lfrj12     *
129   J1807-2459B  cha03      0.00418617720284089     25  lfrj12     8.23245E-20       18  lfrj12     *
130   J1810-2005   clm+01     0.032822244860022        8  jsb+10     1.4742E-19        12  jsb+10     5.41e-20
131   J1811-1736   lcm+00     0.1041819547968          4  cks+07     9.01E-19           5  cks+07     *
132   J1811-2405   kjv+10     0.00266059331683918      7  nbb+14     1.33774E-20       15  nbb+14     *
133   J1813-2621   fsk+04     0.0044300116286341      18  lem+15     1.2466E-20         6  lem+15     -7.02e-21
134   J1816+4510   slr+14     0.0031931035538505       2  slr+14     4.310E-20          1  slr+14     4.19e-20
135   J1822-0848   fsk+04     2.50451781786            5  bbb+12     4.03E-16          11  bbb+12     *
136   B1820-11     cl86       0.279828696565           5  hlk+04     1.37862E-15        4  hlk+04     *
137   J1825-0319   bbb+13     0.004553527919736        4  bbb+13     6.8E-21            3  bbb+13     *
138   J1829+2456   clm+04     0.04100982358117         4  clm+05     5.25E-20          15  clm+05     *
139   B1831-00     dtws85     0.520954311129          11  hlk+04     1.053E-17         14  hlk+04     *
140   J1835-0114   ekl09      0.005116387644239       12  eklk13     0.7E-20            4  eklk13     *
141   J1836-2354A  lrfs11     0.0033543360829062       1  lrfs11     2.318E-21          3  lrfs11     *
142   J1840-0643   kek+13     0.0355778755             3  kek+13     0.2202E-15         7  kek+13     *
143   J1841+0130   fsk+04     0.0297727753332          4  lfl+06     8.17E-18           5  lfl+06     *
144   J1844+0115   csl+12     0.004185543936664        3  csl+12     1.07E-20           3  csl+12     *
145   J1850+0124   csl+12     0.003559763768043        6  csl+12     1.09E-20           6  csl+12     *
146   J1850+0242   skl+15     0.00447986404710         7  skl+15     1.63E-19           5  skl+15     *
147   J1853+1303   fsk+04     0.00409179738145616      3  gsf+11     8.7163E-21         9  gsf+11     8.54e-21
148   B1855+09     srs+86     0.00536210054793016      3  rhc+15     1.78383E-20        5  rhc+15     1.75e-20
149   J1900+0308   csl+12     0.004909239016418        5  csl+12     5.9E-21            3  csl+12     *
150   J1901+0300   skl+15     0.007796776259722        4  skl+15     4.571E-20         13  skl+15     *
151   J1902-5105   kcj+12     0.00174239994990564     16  ckr+15     9.1993E-21        13  ckr+15     8.82e-21
152   J1903+0327   crl+08     0.00214991236434921      5  fbw+11     1.88208E-20       10  fbw+11     1.78e-20
153   J1903-7051   ckr+15     0.0035978980188911      11  ckr+15     1.043E-20          6  ckr+15     7.14e-21
154   J1904+0412   clm+01     0.0710948973807          3  clm+01     1.1E-19            3  clm+01     *
155   J1906+0746   lsf+06     0.14407315538            5  vks+15     2.02678E-14       19  vks+15     *
156   J1909-3744   jbv+03     0.002947108069160717     3  rhc+15     1.402541E-20       5  rhc+15     2.83e-21
157   J1910+1256   fsk+04     0.00498358394056511      3  gsf+11     9.686E-21          5  gsf+11     8.56e-21
158   J1910-5959A  dlm+01     0.00326618657079054      9  cbp+12     2.94703E-21       14  cbp+12     2.04e-21
159   B1908+00A    dma+93     0.003618524251059        2  fhn+05     -6.58E-21          2  fhn+05     *
160   J1911-1114   llb+96     0.0036257455713977       5  tsb+99     1.416E-20          8  tsb+99     6.25e-21
161   B1913+16     ht75a      0.0590300032180          6  wnt10      8.628E-18          4  wnt10      8.63e-18
162   J1918-0642   eb01b      0.00764587288390884      4  jsb+10     2.56944E-20       10  jsb+10     2.42e-20
163   J1930-1852   srm+15     0.18552016047926         8  srm+15     1.8001E-17         6  srm+15     *
164   J1933-6211   jbo+07     0.003543431438847        1  jbo+07     0.37E-20           1  jbo+07     *
165   J1943+2210   skl+15     0.005084173689953        6  skl+15     8.8E-21            3  skl+15     *
166   J1946+3417   bck+13     0.003170139227806        2  bck+13     0.0000037E-15      2  bck+13     *
167   J1949+3106   dfc+12     0.0131381833437040       6  dfc+12     9.3913E-20         6  dfc+12     8.51e-20
168   J1950+2414   kls+15     0.004304775549739        3  kls+15     1.890E-20         12  kls+15     *
169   J1952+2630   kla+11     0.020732360562672        4  ltk+14     4.2721E-18         3  ltk+14     4.25e-18
170   B1953+29     bbf83      0.0061331665102401       8  gsf+11     2.9720E-20        12  gsf+11     2.83e-20
171   B1957+20     fst88      0.00160740168480632      3  aft94      1.68515E-20        9  aft94      1.13e-20
172   J2016+1948   naf03      0.064940388241514        6  gsf+11     4.0063E-19         6  gsf+11     3.98e-19
